transaction_id,timestamp,user_id,amount,device_id,location,time_gap,typing_speed,is_fraud
986524a2-19d,2026-01-15 21:56:24.238588,ee5c9009,54.02,5f3cdf4f-e,London,3276,61,0
68cea985-667,2026-01-15 22:01:34.238588,a3542483,938.17,65366936-2,San Francisco,3260,55,0
9e386124-94d,2026-01-15 22:05:10.238588,8fdb0d57,640.47,2a2576ff-d,Berlin,2764,53,0
aba5de25-5ff,2026-01-15 22:08:36.238588,8191c96a,546.05,1e78e798-5,San Francisco,206,44,0
10c58911-41c,2026-01-15 22:12:42.238588,3b033d13,467.05,0347886d-5,San Francisco,844,75,0
77a974b4-b9c,2026-01-15 22:16:01.238588,20a23c10,2691.39,a816b17d-0,San Francisco,998,58,0
9b1e6145-1a8,2026-01-15 22:16:14.238588,a50991a5,326.91,584b8cfb-1,Mumbai,3213,64,0
f484da23-657,2026-01-15 22:21:49.238588,8aa30e6f,553.13,7cbb019b-6,London,2260,52,0
0940558e-951,2026-01-15 22:22:04.238588,59862b09,165.88,64ab8072-a,Sydney,2768,53,0
f180cb7b-e28,2026-01-15 22:25:11.238588,e5628cf5,761.09,50884240-3,San Francisco,1180,64,0
eeab6bb8-c87,2026-01-15 22:26:49.238588,10431091,801.37,c9873eeb-d,London,3083,80,0
65c59f00-e43,2026-01-15 22:33:00.238588,2b095a79,447.87,4d3ab28c-9,Mumbai,1834,62,0
7947c366-198,2026-01-15 22:42:32.238588,e10172ac,870.91,b8f61115-e,London,2715,188,1
cec4761c-d35,2026-01-15 22:47:44.238588,242a9527,854.87,e4c59c4a-9,New York,737,62,0
3b747328-711,2026-01-15 22:49:02.238588,19601846,1938.43,0486fe66-2,Mumbai,1195,62,0
73c56888-951,2026-01-15 22:54:38.238588,8d3356ec,391.45,bcf681cd-2,New York,1719,56,0
9d149019-6d7,2026-01-15 22:55:36.238588,22de8d9f,6429.7,6fb1daa1-c,Sydney,4,79,1
464beb80-724,2026-01-15 22:56:37.238588,4665e2f7,330.23,2acdb28f-d,New York,3478,77,0
aaa85b44-f9f,2026-01-15 22:57:34.238588,cf658af5,305.86,0fb38c92-1,Mumbai,2594,45,0
66f309c8-2d1,2026-01-15 22:59:41.238588,755fb117,36.3,3b51ae71-e,Singapore,3484,76,0
a95a6592-83d,2026-01-15 23:11:52.238588,61f407fc,900.9,4e6cf698-b,Tokyo,3050,48,0
e9a88870-1d8,2026-01-15 23:27:50.238588,83e52951,518.63,da7b3dd8-3,Mumbai,1255,49,0
c686966d-1b6,2026-01-15 23:42:32.238588,dc3296d8,193.82,b9d08d4f-8,London,2536,77,0
eb17cb7e-b2b,2026-01-15 23:59:13.238588,c6a92d38,893.98,e0059c2d-9,Tokyo,33,67,0
43eebba7-0e7,2026-01-16 00:06:38.238588,b8ed2891,1453.9,e725ba34-0,Berlin,2847,75,0
f77b5aad-41b,2026-01-16 00:10:35.238588,e6b4bc6a,696.22,0f036320-4,Mumbai,853,67,0
2aa61599-b3d,2026-01-16 00:12:09.238588,84c4bd90,709.08,c5bf62b7-8,London,900,69,0
05d441b3-27a,2026-01-16 00:12:45.238588,17e7d98a,237.51,4ea2f353-7,San Francisco,3239,58,0
e2a9ec0d-8f9,2026-01-16 00:14:47.238588,5d696c25,346.18,da11cf85-0,London,3147,77,0
a6bf2cec-301,2026-01-16 00:17:33.238588,8962d417,353.82,720c47c5-6,New York,1414,58,0
0040f1e7-ecd,2026-01-16 00:25:42.238588,b56a32da,177.4,c7eea05c-3,Tokyo,2202,77,0
45e6c519-267,2026-01-16 00:26:52.238588,f4b7dd4f,291.56,43cadf30-4,London,290,44,0
5217f51e-ad6,2026-01-16 00:28:57.238588,3fa59fc9,495.61,f4685757-5,Singapore,1131,74,0
6a097436-acf,2026-01-16 00:35:45.238588,b5790af9,289.58,7032cf44-a,Tokyo,474,42,0
7cb5cb20-f07,2026-01-16 00:38:35.238588,1242bb7a,157.77,acfaacd4-b,Tokyo,2043,49,0
629a19f3-d81,2026-01-16 00:40:25.238588,9bfc1722,536.05,8bb4fd00-e,Mumbai,2256,74,0
bb90edc2-0da,2026-01-16 00:45:22.238588,ea13aca7,571.2,2ff3f855-1,New York,1004,57,0
22463d6c-b11,2026-01-16 01:00:51.238588,c891eb67,800.45,ef67c3f2-4,San Francisco,2473,77,0
f09af186-a75,2026-01-16 01:02:38.238588,aeae30c9,17.74,acbc7d2a-3,Berlin,3566,40,0
0f3f648b-487,2026-01-16 01:04:28.238588,e55f2c35,242.83,a02311ea-a,London,1922,64,0
2d9ec61d-6b0,2026-01-16 01:08:58.238588,24413117,483.86,4e89455b-5,New York,930,71,0
5d68c44c-d8e,2026-01-16 01:09:56.238588,54ad9215,800.94,ae06e3a3-1,Tokyo,1945,61,0
0bf78862-ca9,2026-01-16 01:12:09.238588,4b164feb,45.65,d3574ae3-f,Mumbai,639,64,0
ff72edb2-77a,2026-01-16 01:12:28.238588,2b744c93,452.08,a5c0078d-2,Berlin,660,56,0
a3563865-04d,2026-01-16 01:21:41.238588,d46a7e20,470.23,09b99a23-b,Berlin,517,62,0
b07c5547-87a,2026-01-16 01:22:41.238588,f177c7b6,297.59,f3affe3b-0,Tokyo,2169,53,0
c259b0b8-1f7,2026-01-16 01:23:35.238588,49a700ed,812.93,b1e240b0-c,Mumbai,3107,72,0
fbba8de8-cf2,2026-01-16 01:25:20.238588,9841eb56,87.06,d77e25bf-6,New York,3159,46,0
4285360f-38e,2026-01-16 01:25:56.238588,efc86078,318.33,ad1e8161-c,Tokyo,2178,62,0
48982dd8-72c,2026-01-16 01:26:22.238588,92134997,585.64,d7bf86a0-c,San Francisco,2566,78,0
60cc167b-998,2026-01-16 01:29:54.238588,cdce2156,989.49,dca861fd-7,New York,2737,60,0
c9530dd1-a6f,2026-01-16 01:32:49.238588,809705a4,966.49,6deac067-5,San Francisco,311,63,0
f1e71bfa-0a2,2026-01-16 01:33:34.238588,c8a7e0b2,280.76,a40a0e63-7,Sydney,471,71,0
5e903806-e41,2026-01-16 01:40:55.238588,dba02884,215.58,8575b9c0-7,Berlin,872,61,0
91bb53cc-727,2026-01-16 01:47:54.238588,1f3d1bd4,992.65,ec7da3e1-7,Tokyo,3563,44,0
5434006e-a7e,2026-01-16 01:57:03.238588,15263827,110.24,69c1cb9b-a,Berlin,1040,69,0
b408ee81-916,2026-01-16 02:01:54.238588,cacb70f7,2350.18,f421a5be-4,London,3103,40,0
cda743ad-31a,2026-01-16 02:04:34.238588,236956f5,141.28,9774371d-2,New York,2713,187,1
fb28e417-5db,2026-01-16 02:07:58.238588,4b257581,245.2,ecba117c-c,Singapore,3066,48,0
ea166fd7-564,2026-01-16 02:08:21.238588,ceb5d2d7,480.61,6a9ed9da-7,Sydney,1443,45,0
8e96501b-42a,2026-01-16 02:09:09.238588,f62fdba7,891.03,04237d6e-8,Sydney,2126,41,0
f006efe3-219,2026-01-16 02:10:22.238588,8f8ad240,921.27,9e3ed3b8-7,San Francisco,749,40,0
072997ed-0d3,2026-01-16 02:14:23.238588,70740a88,538.66,22ca912d-3,Singapore,1363,78,0
9b2a0ef9-f26,2026-01-16 02:20:26.238588,13589d94,540.47,03016c9b-1,London,2377,42,0
f8185c3a-541,2026-01-16 02:24:03.238588,61f407fc,795.66,4e6cf698-b,Berlin,3147,45,0
5a1533bd-f09,2026-01-16 02:26:57.238588,cfa9039b,913.72,c72cbb80-b,Sydney,2236,71,0
6511286b-6ae,2026-01-16 02:28:52.238588,e37a2e5f,658.55,7bfac937-3,Berlin,1013,77,0
ea893b58-17d,2026-01-16 02:29:42.238588,71cf62b6,332.44,34f86bd4-9,Mumbai,1596,44,0
8fa3b424-17c,2026-01-16 02:32:09.238588,007810ff,653.87,c7789e13-e,New York,2858,64,0
bbc536f2-6ef,2026-01-16 02:36:00.238588,136b6ae8,2800.74,5ec63acf-9,Berlin,1194,51,0
4d77f58d-cea,2026-01-16 02:36:03.238588,f74fd48e,949.1,a0e3ee80-3,Singapore,389,66,0
e5277bc4-ac3,2026-01-16 02:38:55.238588,b885f1dd,308.56,a3d9a690-d,Mumbai,2359,43,0
4adb7c72-0a2,2026-01-16 02:42:29.238588,b885f1dd,661.85,a3d9a690-d,Singapore,2233,55,0
adbeeb5e-963,2026-01-16 02:42:59.238588,bd7ee715,283.3,b34cfaa0-d,Sydney,1054,46,0
dffe8316-d76,2026-01-16 02:53:34.238588,1589c4fb,298.97,1e7cf7fa-c,Berlin,3395,76,0
925fdfc1-6f2,2026-01-16 02:55:23.238588,51f24841,291.31,59d79962-6,Mumbai,1946,64,0
4579990a-194,2026-01-16 02:59:59.238588,b8ed2891,929.78,e725ba34-0,San Francisco,3170,76,0
74d061f8-976,2026-01-16 03:00:40.238588,60d8764a,892.1,00ca62a6-0,Singapore,1291,66,0
94379ea2-0dd,2026-01-16 03:11:52.238588,6e0b0ed9,471.52,875d2525-b,Tokyo,1430,65,0
0a7f0389-0eb,2026-01-16 03:13:29.238588,04cddadf,368.54,7151d908-5,Sydney,1116,48,0
9bdd147d-63a,2026-01-16 03:19:26.238588,e6d0976b,196.86,19b1d821-2,Mumbai,3018,59,0
b2352b73-b32,2026-01-16 03:23:43.238588,c1b1c0a2,54.66,f75a12c4-a,Mumbai,3043,51,0
1ea6cdbe-e23,2026-01-16 03:24:26.238588,c99f16c2,149.3,727b26b2-6,New York,2806,61,0
27357317-8ef,2026-01-16 03:32:09.238588,2d1e20bb,188.02,55d2a0be-f,San Francisco,2868,70,0
8636556d-5b9,2026-01-16 03:32:12.238588,65af58a7,1013.44,1fb4df53-7,New York,3444,67,0
702f5b04-960,2026-01-16 03:36:37.238588,fe0ec973,703.42,556cc199-3,San Francisco,839,50,0
2012e5f6-818,2026-01-16 03:37:56.238588,61a54dfb,640.25,a6c3a8a8-3,Sydney,1570,44,0
54b5cbae-ec6,2026-01-16 03:38:42.238588,496ece7c,568.14,aaa7a6aa-7,San Francisco,3206,73,0
fd286944-52e,2026-01-16 03:41:01.238588,8380a367,892.24,f689bbda-6,Singapore,2197,61,0
3f93ab55-0f1,2026-01-16 03:45:19.238588,30fbff0c,801.91,25be508e-3,London,2576,44,0
5edc2a81-426,2026-01-16 03:45:28.238588,ac5cc074,429.04,a3fd5b16-5,Tokyo,40,57,0
fbe31968-661,2026-01-16 03:51:57.238588,9c2b001f,158.59,c2748cb9-9,London,1143,80,0
a4e928c1-ec6,2026-01-16 03:53:43.238588,f92c03e0,446.57,214307fa-e,New York,2834,52,0
5ac6af45-de9,2026-01-16 03:54:37.238588,19bb7477,308.42,4b4aa6d6-d,New York,1622,61,0
4c6831ea-a7c,2026-01-16 03:54:52.238588,35f46e6f,671.18,d8f823a9-9,Tokyo,135,46,0
cb9af6cf-ee1,2026-01-16 03:59:54.238588,24413117,209.75,4e89455b-5,Singapore,1480,79,0
b6446764-b10,2026-01-16 04:04:24.238588,1f9b06cb,462.3,30ad6d49-6,London,1728,70,0
85191264-6c3,2026-01-16 04:04:48.238588,d4bc1c5e,114.71,74a9478a-9,New York,2641,41,0
0461079d-a40,2026-01-16 04:08:03.238588,8b33f443,716.36,be3faf7d-9,London,733,43,0
9852ccc8-667,2026-01-16 04:10:47.238588,ace68adb,607.86,b7593262-2,Sydney,1833,45,0
026c72aa-651,2026-01-16 04:13:38.238588,dba02884,120.86,8575b9c0-7,Singapore,1516,62,0
bece9737-4d6,2026-01-16 04:15:28.238588,d0e53312,132.8,8186cd1f-7,Mumbai,3469,59,0
1fcea971-059,2026-01-16 04:15:35.238588,007810ff,2270.23,c7789e13-e,Mumbai,191,59,0
0206e563-cb8,2026-01-16 04:16:39.238588,3d804e36,505.18,747307fe-d,Tokyo,2155,80,0
f9d34149-0e9,2026-01-16 04:16:48.238588,ab7764b5,330.58,51d32910-c,San Francisco,1854,66,0
5596b221-997,2026-01-16 04:18:40.238588,271fd577,970.69,e52719f0-1,San Francisco,2926,54,0
3a2a0652-ee4,2026-01-16 04:23:17.238588,e8d4453b,987.07,88d61d18-c,San Francisco,1136,40,0
7a8a7497-30a,2026-01-16 04:24:18.238588,eceba01c,738.91,11d720cf-1,Berlin,2278,48,0
56db7808-75e,2026-01-16 04:34:46.238588,8503f3b0,1574.6,3ee470d8-1,Singapore,2409,72,0
da6898ac-df8,2026-01-16 04:35:48.238588,bebdb276,226.46,a746baaf-c,Mumbai,949,52,0
a60657b8-be4,2026-01-16 04:51:36.238588,58d2b21a,347.82,c030b77a-3,Mumbai,3009,56,0
74beeb5a-d57,2026-01-16 04:55:20.238588,2a71c529,67.05,272c5459-1,Berlin,1308,60,0
784f3105-79b,2026-01-16 04:57:13.238588,4c156004,599.98,590d7d3b-8,New York,2235,44,0
50ec4177-297,2026-01-16 05:02:28.238588,fa35eff8,340.12,7de37c3e-3,San Francisco,1750,56,0
0bf37c7c-bb8,2026-01-16 05:03:43.238588,c82c2ad0,613.04,d0967d28-e,Mumbai,1294,64,0
6d0c1843-87d,2026-01-16 05:04:41.238588,03411442,969.21,311f5003-d,Singapore,2655,48,0
1317b89d-7d8,2026-01-16 05:13:53.238588,0fe470c8,57.11,4d1d9f3f-f,Sydney,1218,51,0
3dc5ca73-9b8,2026-01-16 05:14:19.238588,f98e1552,109.62,b01802a0-c,Singapore,937,41,0
6d35e721-408,2026-01-16 05:21:10.238588,39858839,74.66,45366a43-a,Mumbai,776,59,0
b04577fa-b1c,2026-01-16 05:28:00.238588,091fb42d,937.43,19e28c04-1,San Francisco,2592,73,0
400f23a1-e28,2026-01-16 05:28:33.238588,14afab77,450.19,3431f15d-e,Tokyo,1555,67,0
fa50d9ee-ef2,2026-01-16 05:32:20.238588,e37a2e5f,328.94,7bfac937-3,London,3457,80,0
ef198210-04f,2026-01-16 05:43:36.238588,299a2318,21.94,08cade95-d,Sydney,1447,59,0
a5eb9276-143,2026-01-16 05:48:31.238588,d614157f,88.84,28d20d13-d,Sydney,2937,47,0
317f7362-477,2026-01-16 05:51:56.238588,fd74dab4,170.17,6b028bef-9,Sydney,2311,62,0
efc87526-56e,2026-01-16 05:55:40.238588,249f08a1,253.31,076427f1-6,Berlin,1579,56,0
d29cdb7e-529,2026-01-16 05:56:02.238588,fe0ec973,639.47,556cc199-3,New York,3180,54,0
c728caa8-f6b,2026-01-16 06:03:06.238588,226c011b,442.21,fc7eac13-b,Singapore,2106,58,0
b4fc45ab-030,2026-01-16 06:13:56.238588,136b6ae8,684.82,5ec63acf-9,San Francisco,958,40,0
23219a0f-1f4,2026-01-16 06:20:56.238588,6d6468b2,130.38,6d5d17cf-c,Singapore,3143,66,0
00f4fedf-c94,2026-01-16 06:21:30.238588,08929327,329.61,768516f8-d,Berlin,2049,64,0
18d7aa18-b49,2026-01-16 06:30:48.238588,fd74dab4,841.21,6b028bef-9,Tokyo,2942,79,0
f14b8bbc-ec1,2026-01-16 06:36:39.238588,a2c88fcd,732.39,885092aa-6,Berlin,1173,52,0
c2af730f-1e8,2026-01-16 06:38:18.238588,aef701a3,396.38,9b018065-2,San Francisco,162,72,0
dcd1c0fd-2ca,2026-01-16 06:43:59.238588,242a9527,1777.21,e4c59c4a-9,Mumbai,2487,63,0
ba981a5c-970,2026-01-16 06:52:40.238588,e0e59ffc,2446.68,0a967eed-7,Tokyo,559,46,0
1eb1e54a-735,2026-01-16 06:52:53.238588,ec57ce03,2055.71,fbf2ef32-c,New York,763,73,0
b86e17ff-e16,2026-01-16 06:59:17.238588,66f0ef7d,120.33,b6df6711-0,London,192,78,0
908fcd5f-f7e,2026-01-16 06:59:27.238588,d3e646c1,237.26,12175a71-a,San Francisco,3274,62,0
5c48663b-754,2026-01-16 07:01:02.238588,cd982516,341.61,45017159-8,Sydney,2214,59,0
b545f218-06f,2026-01-16 07:01:22.238588,f50e00bd,106.96,c86903cf-a,Tokyo,2661,42,0
c591e0f3-7bc,2026-01-16 07:09:52.238588,5d696c25,914.12,da11cf85-0,Tokyo,2511,42,0
18424169-bc4,2026-01-16 07:22:47.238588,169fc874,670.44,faa175ee-e,Berlin,614,54,0
ce447f15-72d,2026-01-16 07:23:21.238588,ddc1f033,144.53,cb18ac90-1,San Francisco,2503,49,0
4cac7f4c-b95,2026-01-16 07:30:28.238588,08929327,399.66,768516f8-d,Tokyo,3015,47,0
a2252848-b54,2026-01-16 07:32:11.238588,aa4a77fa,1320.39,2bd58474-7,Berlin,141,53,0
68489f09-99e,2026-01-16 07:43:12.238588,9796a1ac,714.81,d9e94ef8-f,Mumbai,558,40,0
eb864df7-0c5,2026-01-16 07:45:52.238588,b3e1cad8,668.67,df50b02f-9,Singapore,3246,69,0
2baff7c0-641,2026-01-16 07:52:33.238588,f0009c3d,1712.25,d183936b-f,Sydney,3469,68,0
b305632c-f7d,2026-01-16 07:54:15.238588,aef701a3,337.68,9b018065-2,Sydney,2946,42,0
5cd35217-b74,2026-01-16 07:55:35.238588,ebe6710a,984.33,f2d50854-f,Berlin,1256,52,0
1209292d-50a,2026-01-16 08:00:06.238588,4d800af5,356.53,bc11452f-f,London,1347,69,0
dcb5a45b-8c9,2026-01-16 08:04:31.238588,9600bf76,395.62,e8480899-5,Berlin,2858,80,0
6c32e9f5-52a,2026-01-16 08:05:49.238588,f105e797,387.62,75859b3e-2,Sydney,3591,64,0
98b4ab61-1ea,2026-01-16 08:11:34.238588,fce7e237,1450.2,4e68ea62-6,San Francisco,2674,59,0
3a9eaf45-e46,2026-01-16 08:16:22.238588,c8730a33,779.74,76f2814d-f,Tokyo,1301,68,0
2603e78b-97e,2026-01-16 08:17:21.238588,226c011b,669.32,fc7eac13-b,Singapore,3232,72,0
f4d73f30-9d0,2026-01-16 08:18:59.238588,7deda983,982.86,c1d183f7-2,Tokyo,1774,41,0
b5cbf4ce-412,2026-01-16 08:19:47.238588,b1182b24,724.24,e8bc22bc-9,Singapore,2490,43,0
a5871855-4d5,2026-01-16 08:33:55.238588,e72ee2bc,170.6,48808d03-4,Sydney,1682,61,0
a20bb43e-0d2,2026-01-16 08:43:06.238588,b7713664,797.46,59f4f7b5-3,Mumbai,1554,77,0
800bc078-49c,2026-01-16 08:45:53.238588,a709dd2e,535.1,7158eb23-6,Mumbai,1731,78,0
5fb4a907-585,2026-01-16 08:48:20.238588,d41f54e0,272.57,91aa25b8-c,New York,2625,42,0
f3a0b22f-0ad,2026-01-16 08:51:32.238588,199119f7,155.79,933a6dcf-5,London,3334,72,0
e3994a99-a68,2026-01-16 09:02:32.238588,0ce6375b,919.78,7f09fdc8-a,Berlin,1148,49,0
09bb1e27-217,2026-01-16 09:14:29.238588,6ba2a98a,33.75,9d0acbc1-a,Mumbai,3195,73,0
45799894-837,2026-01-16 09:19:11.238588,038210d6,245.24,2a457862-3,Sydney,1650,41,0
ed304812-803,2026-01-16 09:19:15.238588,90006404,111.5,2699c414-2,San Francisco,2790,77,0
a32178d7-fb1,2026-01-16 09:19:56.238588,0f80659c,318.41,6011fcaf-6,San Francisco,1906,47,0
64e1fdc5-d7f,2026-01-16 09:23:03.238588,23fc3858,769.04,efe1d023-4,Mumbai,563,61,0
43a83e22-45c,2026-01-16 09:29:07.238588,2c1d9b00,547.26,5eb1678c-4,Sydney,53,49,0
8633cf1c-f2d,2026-01-16 09:31:02.238588,fa948ada,595.19,f64a26ed-1,Singapore,1693,48,0
988079f3-c85,2026-01-16 09:31:14.238588,24413117,2547.21,4e89455b-5,New York,2880,62,0
cd768335-cfd,2026-01-16 09:31:26.238588,4c4eed79,766.64,21cee5e0-3,Tokyo,1912,70,0
d8c6f7c4-56c,2026-01-16 09:37:20.238588,db942ec7,704.89,0cfd100a-e,London,924,68,0
1bbc67b3-68d,2026-01-16 09:41:41.238588,6947e0a5,350.43,681aec24-1,Sydney,2451,48,0
2b7735bb-c2b,2026-01-16 09:42:48.238588,e82c2979,789.01,9b57f314-6,Singapore,1982,61,0
b8bf758d-1fc,2026-01-16 09:43:01.238588,4866b224,324.17,83575d2d-0,Tokyo,3487,72,0
d3409fe5-49c,2026-01-16 09:46:14.238588,d0f620ac,23.83,3112867b-a,Sydney,2410,40,0
1effe8a0-5a9,2026-01-16 09:55:52.238588,9a0e09c7,507.89,6647e1e3-5,Berlin,2790,59,0
d9874658-548,2026-01-16 10:04:25.238588,a3a27b15,485.92,714e1737-0,San Francisco,1164,58,0
8abb6978-8f7,2026-01-16 10:14:00.238588,2900e8b4,427.97,1b20091f-9,London,110,46,0
df317a0a-467,2026-01-16 10:14:48.238588,8fd04d6a,385.08,a80d46a7-3,Tokyo,2069,55,0
87361a33-273,2026-01-16 10:14:57.238588,97fb32ab,702.88,ce03448c-1,Singapore,404,55,0
888fd0f9-bea,2026-01-16 10:18:27.238588,cda3e5fe,433.69,7555d5a7-d,Sydney,2843,63,0
503eea67-9d2,2026-01-16 10:25:48.238588,34975967,447.86,9af9d547-5,Berlin,1821,80,0
d66a3aff-131,2026-01-16 10:48:08.238588,cda968f9,484.5,ef8fa26f-4,Mumbai,2730,43,0
d0e477cc-a04,2026-01-16 10:49:46.238588,4b6ddf64,351.31,674b597a-7,Sydney,2102,57,0
8052a246-1f6,2026-01-16 10:51:05.238588,4e0abe66,194.46,df68a9f1-8,Mumbai,1235,68,0
bf456b4f-d41,2026-01-16 10:53:26.238588,04353603,611.87,b406e5f6-7,Tokyo,495,69,0
b040a88c-f8e,2026-01-16 11:01:47.238588,10cc4448,195.05,aa62ef81-a,London,3420,44,0
7e0e2e56-80b,2026-01-16 11:12:52.238588,4b700473,551.72,ad3e12b2-5,San Francisco,796,53,0
0a96ddcf-361,2026-01-16 11:13:42.238588,f820b936,672.52,02530ad0-6,New York,1182,56,0
b04579f2-08b,2026-01-16 11:22:19.238588,f069391d,481.18,782cb8cd-1,Tokyo,3336,61,0
99488057-4bc,2026-01-16 11:28:40.238588,4a53be69,114.64,7aef5614-d,Mumbai,1179,41,0
7518f750-7c8,2026-01-16 11:43:54.238588,c19720c0,387.72,e2eb8642-f,San Francisco,2679,71,0
bf63316c-73a,2026-01-16 11:45:52.238588,f4b7dd4f,633.76,43cadf30-4,Berlin,3063,46,0
59851df6-1bb,2026-01-16 11:46:24.238588,e6b4bc6a,927.22,0f036320-4,London,2084,54,0
0245ba92-c35,2026-01-16 11:51:33.238588,271fd577,743.13,e52719f0-1,Berlin,3082,66,0
1334babd-33c,2026-01-16 12:00:06.238588,f177c7b6,19.76,f3affe3b-0,New York,2308,46,0
f0189f17-b5e,2026-01-16 12:05:30.238588,97d31e18,136.75,8482e3a1-d,Berlin,338,40,0
1bb52707-9b1,2026-01-16 12:10:43.238588,fa68b65c,625.38,71e6a878-e,San Francisco,1751,70,0
42b5d1e1-133,2026-01-16 12:11:38.238588,c818650c,1318.05,63f65a99-d,Mumbai,68,40,0
18140750-a88,2026-01-16 12:16:31.238588,e24b6333,814.48,56481070-a,San Francisco,639,47,0
c5e57da6-67b,2026-01-16 12:19:44.238588,280130e7,16.37,661a36ab-8,Sydney,2501,55,0
14939540-4d2,2026-01-16 12:23:43.238588,35f46e6f,423.95,d8f823a9-9,Sydney,295,71,0
a2cf6430-72d,2026-01-16 12:24:28.238588,c7d5b6c8,92.93,8f65b9d3-c,Singapore,1108,69,1
020f4186-251,2026-01-16 12:39:46.238588,93e458b1,855.54,7291d3fe-6,Mumbai,2641,72,0
9657bf9a-095,2026-01-16 12:43:58.238588,4974253f,560.71,74b6b8aa-a,San Francisco,1300,64,0
59cae687-2de,2026-01-16 12:53:07.238588,c2b1041e,939.59,5e0589e9-d,Mumbai,2965,65,0
87f1715f-925,2026-01-16 13:07:13.238588,0bd22919,594.27,01983c7e-c,Tokyo,2826,56,0
bd72fe45-d0a,2026-01-16 13:07:40.238588,037ad6c5,904.6,58c2401f-b,Sydney,3008,72,0
b461465c-d25,2026-01-16 13:12:41.238588,575a9284,214.63,11d3fbb7-6,London,1405,71,0
f5fa370a-76c,2026-01-16 13:13:56.238588,a4088cb3,162.88,768ba46b-e,London,321,80,0
9cb4b1c0-39b,2026-01-16 13:19:50.238588,761b6372,771.45,58c3b102-7,Mumbai,2788,71,0
4ad57022-75e,2026-01-16 13:33:19.238588,80d0efd4,860.69,457fa692-2,Mumbai,1047,48,0
2d809b9e-ea7,2026-01-16 13:41:29.238588,efee2cdd,518.18,888a07e7-0,Singapore,746,51,0
8a16a804-c6b,2026-01-16 13:51:51.238588,16168984,802.42,07dc462d-5,London,2708,61,0
f646a248-34a,2026-01-16 13:51:59.238588,3e46e187,549.03,e38b166b-1,San Francisco,1532,60,1
82cb0bb7-2e6,2026-01-16 14:00:15.238588,54ad9215,267.45,ae06e3a3-1,New York,81,71,0
cee496f7-785,2026-01-16 14:02:28.238588,2e810dc9,431.79,f4c64ee4-4,Tokyo,1529,50,0
2c5bc65f-94f,2026-01-16 14:16:27.238588,ab7764b5,951.08,51d32910-c,London,131,77,0
8e964b40-deb,2026-01-16 14:17:02.238588,97d31e18,2894.6,8482e3a1-d,Tokyo,3237,56,0
831f18ec-3fc,2026-01-16 14:18:26.238588,cdce2156,760.15,dca861fd-7,Mumbai,1405,48,0
35de2d1c-2c6,2026-01-16 14:18:57.238588,1cf23e3d,423.39,48aac3de-1,New York,355,47,0
a33ab1a4-2f1,2026-01-16 14:31:59.238588,c83589c6,525.91,3997a8ee-0,Mumbai,308,109,1
71b7005c-2ca,2026-01-16 14:35:36.238588,97a58796,2705.3,42807fbb-2,London,344,59,0
2cecba8c-cd5,2026-01-16 14:38:41.238588,1b52e0fa,823.39,bc08e17b-5,Mumbai,1389,77,0
cd5e4efd-5b7,2026-01-16 14:41:23.238588,be91838a,227.5,edecef26-d,Tokyo,2593,79,0
6e323b6d-ce7,2026-01-16 14:42:37.238588,7c70b870,490.79,79f0bff3-3,Mumbai,1163,74,0
6de55a54-97b,2026-01-16 14:54:21.238588,88d3cb4d,824.2,543cd0b6-e,New York,252,64,0
93d9a6fa-654,2026-01-16 15:01:46.238588,ea13aca7,345.67,2ff3f855-1,San Francisco,2366,58,0
c3a00f16-b9a,2026-01-16 15:02:20.238588,8fc696de,2188.09,ce107532-8,London,1856,73,0
559bd356-df1,2026-01-16 15:05:01.238588,7266941c,551.23,66851983-4,Singapore,213,80,0
536106ac-19a,2026-01-16 15:09:24.238588,8beefc54,967.54,e415ae93-8,Berlin,174,61,0
f0e7de73-f73,2026-01-16 15:11:09.238588,2b10a70e,635.38,86d4e3bb-6,San Francisco,494,43,0
b7e37a67-2d1,2026-01-16 15:12:30.238588,4b700473,403.48,ad3e12b2-5,New York,1700,62,0
2819eefa-7e9,2026-01-16 15:15:14.238588,52eb1ada,342.25,a09abaf7-f,New York,1988,67,0
78157b0f-101,2026-01-16 15:15:40.238588,71358db4,782.88,003ab52c-7,San Francisco,1813,73,0
c7c6f1eb-c6f,2026-01-16 15:25:33.238588,aa3bf3a5,716.06,ee34aaf6-c,London,293,58,0
aebe9f67-6f7,2026-01-16 15:27:38.238588,b27e6484,356.93,39d67ff1-f,Singapore,2772,56,0
6e85162b-cc8,2026-01-16 15:40:32.238588,037ad6c5,622.84,58c2401f-b,New York,343,68,0
5ab5e122-ac4,2026-01-16 15:45:25.238588,13bc9c07,309.86,6b6af4b1-8,Sydney,1195,76,0
1a8253c6-c53,2026-01-16 15:51:21.238588,d496a700,8744.52,205a39a8-4,Berlin,13,66,1
8c12c08e-579,2026-01-16 15:57:49.238588,2b1175c9,406.8,d870d25a-f,London,2288,66,0
d7394e3d-df4,2026-01-16 15:59:14.238588,b7c969ea,301.44,ae34403d-a,Sydney,1363,65,0
ac444be3-80f,2026-01-16 16:10:17.238588,c17c5842,1051.05,1b561f6a-7,Berlin,361,64,0
f88ca5d5-1a4,2026-01-16 16:12:27.238588,b5790af9,762.84,7032cf44-a,Sydney,2019,44,0
7008a802-a6e,2026-01-16 16:14:33.238588,1483b66f,609.46,00874b1f-9,Mumbai,8,63,0
